channel_id,channel_link,channel_name,channel_type,country,country_rank,created_date,daily_subs_average,daily_views_average,estimated_monthly_income,people_rank,social_blade_rank,socialblade_url,subscriber_rank,subscribers,subscribers_last_30_days,uploads,video_view_rank,views,views_last_30_days,yearly_income
@tomharrisfootball,https://youtube.com/@tomharrisfootball,Tom Harris Football,people,AU,169th,"Jul 2nd, 2014",4000.0,3326146.0,192950.0,795th,"4,666th",https://socialblade.com/youtube/channel/UCIVGVpjywyPA3ZusfLAsvbA,"1,213th",1610000.0,120K,1428.0,"13,052nd",1181581996.0,99784000.0,2336200.0
@wernerworidwide,https://youtube.com/@wernerworidwide,Werner Worldwide,N/A,DE,147th,"Aug 20th, 2023",7000.0,5812638.0,337200.0,--,"2,044th",https://socialblade.com/youtube/channel/UC490QXTAeHEVU79zb6_dFTQ,"1,170th",2040000.0,210K,10.0,"12,039th",1290015344.0,174379000.0,4038050.0
@pinkfong,https://youtube.com/@pinkfong,Baby Shark - Pinkfong Kids’ Songs & Stories,education,US,7th,"Dec 14th, 2011",20000.0,16582673.0,956600.0,3rd,53rd,https://socialblade.com/youtube/channel/UCcdwLMPsaU2ezNSJU1nFoBQ,18th,80700000.0,600K,3229.0,22nd,48681782151.0,497480000.0,11550000.0
@uyenninh,https://youtube.com/@uyenninh,Uyen Ninh,people,DE,142nd,"Apr 8th, 2021",2000.0,5215770.0,302600.0,748th,"2,035th",https://socialblade.com/youtube/channel/UC-uNVV92llYIMC5-ZUF0Q4w,"1,165th",2050000.0,60K,577.0,"3,456th",3275872768.0,156473000.0,3613600.0
@thewiggles,https://youtube.com/@thewiggles,The Wiggles - Kids Songs and Nursery Rhymes,entertainment,AU,74th,"Apr 4th, 2007",3000.0,3151564.0,182850.0,788th,"4,519th",https://socialblade.com/youtube/channel/UC5vVe2R4ucoMzJP53o38Yaw,"1,007th",3630000.0,90K,982.0,"2,177th",4499138679.0,94547000.0,2179050.0
@carcrashchronicle-fi7wg,https://youtube.com/@carcrashchronicle-fi7wg,Car Crash Chronicle,N/A,BE,333rd,"Nov 24th, 2023",3260.0,1040294.0,60350.0,--,"17,360th",https://socialblade.com/youtube/channel/UCXrXvX6mIEAKK-C0GaOZKkQ,"2,291st",146000.0,98K,75.0,"393,093rd",43533383.0,31209000.0,742600.0
@korayzeynep,https://youtube.com/@korayzeynep,Koray Zeynep,people,US,93rd,"Jul 8th, 2016",23300.0,31186012.0,1806400.0,32nd,49th,https://socialblade.com/youtube/channel/UCTAacyv5T4cSus1W4D6eBfA,216th,24100000.0,700K,3158.0,133rd,22792153490.0,935580000.0,21750000.0
@jorjasmithvevo,https://youtube.com/@jorjasmithvevo,JorjaSmithVEVO,music,AF,35th,"Apr 1st, 2016",-33.0,129615.0,7542.5,"1,707th","129,097th",https://socialblade.com/youtube/channel/UCSFBNlkwFf7ZQO6sTk9Q-lw,"2,159th",191000.0,-1K,81.0,"35,810th",478399920.0,3888000.0,90200.0
@tuvok,https://youtube.com/@tuvok,Tuvok12,comedy,FR,17th,"Jun 1st, 2014",4660.0,3230204.0,187350.0,123rd,"3,583rd",https://socialblade.com/youtube/channel/UCeJQ-3Bs7AAN5m8HUbHG4-g,564th,7970000.0,140K,328.0,"1,751st",5191014655.0,96906000.0,2232300.0
@celebaidance,https://youtube.com/@celebaidance,Celeb AI,N/A,FI,89th,"Jun 25th, 2023",2530.0,1364118.0,79150.0,--,"15,052nd",https://socialblade.com/youtube/channel/UCNJe-zQL46wiRY0cBLjMlng,"1,913th",428000.0,76K,156.0,"74,169th",250121021.0,40924000.0,955850.0
@thealikoca,https://youtube.com/@thealikoca,Ali Koca,entertainment,CA,201st,"Oct 11th, 2019",667.0,7997116.0,463950.0,909th,933rd,https://socialblade.com/youtube/channel/UCZbDycYPRMKxFiEeBTAcmnw,"1,129th",2390000.0,20K,1453.0,"5,834th",2205848601.0,239913000.0,5577500.0
@dhruvrathee,https://youtube.com/@dhruvrathee,Dhruv Rathee,education,DE,4th,"Jan 7th, 2013",73300.0,5333933.0,309450.0,28th,"1,938th",https://socialblade.com/youtube/channel/UC-CSyyi47VX1lD9zyeABW3w,260th,20100000.0,2.2M,617.0,"4,415th",2726409626.0,160018000.0,3718400.0
@acdc,https://youtube.com/@acdc,AC/DC,music,AU,10th,"Oct 24th, 2005",3330.0,3196608.0,185450.0,172nd,"4,138th",https://socialblade.com/youtube/channel/UCB0JSO6d5ysH2Mmqz5I9rIw,351st,10500000.0,100K,196.0,663rd,9569486342.0,95898000.0,2230900.0
@ohnotvofficial,https://youtube.com/@ohnotvofficial,Ohno TV,N/A,US,"1,012th","Jun 8th, 2018",-330.0,2165.0,125.5,--,48th,https://socialblade.com/youtube/channel/UCY7eQbAAUiOxIiGqQAl61SQ,"1,256th",1200000.0,-10K,821.0,"14,464th",1065606626.0,64938.0,1488.5
@crashadams,https://youtube.com/@crashadams,Crash Adams,music,CA,24th,"Jan 31st, 2019",16000.0,8558524.0,496500.0,195th,866th,https://socialblade.com/youtube/channel/UCAxCk_CU0lnz6vJyslY9-Tw,410th,9570000.0,480K,634.0,"2,719th",3912437190.0,256756000.0,5950450.0
@bindaastvfunnycomedystori,https://youtube.com/@bindaastvfunnycomedystori,Bindaas Tv - Funny Comedy Stories,entertainment,AF,1st,"Sep 10th, 2019",334.0,140780.0,8180.5,739th,"111,263rd",https://socialblade.com/youtube/channel/UCDgT3ji8WmI8SnoDobzqCHg,955th,4090000.0,10K,372.0,"11,714th",1271207469.0,4223000.0,98000.0
@familygamesmedia,https://youtube.com/@familygamesmedia,Family Games Media,people,US,242nd,"Jun 8th, 2023",44300.0,28978226.0,1698900.0,149th,46th,https://socialblade.com/youtube/channel/UCLWvIB80ANqrEJhzYzfkgGA,388th,9920000.0,1.33M,915.0,"1,998th",4941921987.0,869347000.0,20200000.0
@garricreative,https://youtube.com/@garricreative,Garri Creative,N/A,DE,70th,"Jul 23rd, 2022",8000.0,3850607.0,223400.0,--,"1,766th",https://socialblade.com/youtube/channel/UCvpGpY0T8nz2aS7_s2g11xg,"1,020th",3510000.0,240K,280.0,"21,211th",782596700.0,115518000.0,2657700.0
@loserfruit,https://youtube.com/@loserfruit,Loserfruit,games,AU,59th,"Mar 25th, 2013",3330.0,2842767.0,164900.0,406th,"4,461st",https://socialblade.com/youtube/channel/UCIOrUVVyfoWnmcwG6IwCULQ,913th,4510000.0,100K,1355.0,"13,670th",1126875476.0,85283000.0,1966400.0
@tvkde,https://youtube.com/@tvkde,The Voice Kids,entertainment,DE,16th,"Apr 8th, 2013",17600.0,6357229.0,368800.0,343rd,"1,539th",https://socialblade.com/youtube/channel/UCsaKxIA9snv1Wrh_sw1DFvg,524th,8410000.0,530K,1596.0,"4,096th",2864747345.0,190717000.0,4410350.0
@oscarsfunnyworld,https://youtube.com/@oscarsfunnyworld,Oscar's Funny World,animals,US,198th,"Jun 13th, 2021",56600.0,36303712.0,2123900.0,8th,45th,https://socialblade.com/youtube/channel/UCwmGHKwW6AE_NBQ3CNcO9-A,334th,12700000.0,1.7M,688.0,763rd,9044029776.0,1089000000.0,25300000.0
@tvrapinternational2,https://youtube.com/@tvrapinternational2,TV RAP INTERNATIONAL 2,people,FR,806th,"Oct 26th, 2020",100.0,3888694.0,225550.0,"1,502nd","3,123rd",https://socialblade.com/youtube/channel/UCv03qfI-q2EUnhhb98XCfOA,"1,953rd",368000.0,3K,160.0,"141,116th",117224928.0,116661000.0,2709250.0
@angrybirds,https://youtube.com/@angrybirds,Angry Birds,games,FI,6th,"Jun 15th, 2006",1660.0,1955286.0,113400.0,235th,"8,071st",https://socialblade.com/youtube/channel/UCYC2wjLop-S6Ld4raeoUVNA,685th,6750000.0,50K,2865.0,849th,8196040092.0,58659000.0,1380050.0
@avneesha_delulu,https://youtube.com/@avneesha_delulu,avneesha_delulu,N/A,AU,577th,"Jan 21st, 2024",13900.0,4323277.0,250800.0,--,"3,428th",https://socialblade.com/youtube/channel/UCVKG2DdKpOPHh09u-8Ltl-w,"1,914th",479000.0,418K,86.0,"144,447th",148092372.0,129698000.0,3027050.0
N/A,N/A,Hayle Walker,N/A,AF,162nd,"Feb 22nd, 2014",677.0,157297.0,9150.0,--,"109,715th",https://socialblade.com/youtube/channel/UC8vQe4jm7jM14GCI_fVVZQg,"4,609th",27800.0,20.3K,40.0,"1,371,360th",6243748.0,4719000.0,109500.0
@jeenie.weenie,https://youtube.com/@jeenie.weenie,Jeenie.Weenie,comedy,CA,22nd,"Jan 18th, 2011",6660.0,8365966.0,485350.0,88th,739th,https://socialblade.com/youtube/channel/UCWc8CackfCo4q46FpEWBcPg,377th,9830000.0,200K,913.0,764th,8804938227.0,250979000.0,5842600.0
@vladandniki,https://youtube.com/@vladandniki,Vlad and Niki,entertainment,US,4th,"Apr 23rd, 2018",33300.0,33232888.0,1913400.0,4th,42nd,https://socialblade.com/youtube/channel/UCvlE5gTbOvjiolFlEm-c_Ow,8th,117000000.0,1M,711.0,7th,90164133425.0,996987000.0,23100000.0
@troopadeluxe,https://youtube.com/@troopadeluxe,Troopa Deluxe,film,DE,532nd,"Dec 9th, 2020",7030.0,6804569.0,394750.0,"1,011th","1,143rd",https://socialblade.com/youtube/channel/UCJ2gNEfAnorKbHpCIylnd8g,"1,696th",658000.0,211K,1912.0,"32,604th",566773652.0,204137000.0,4728650.0
N/A,N/A,Toy Story Kids TV,film,AF,22nd,"Jul 27th, 2019",,228423.0,13250.0,"1,303rd","90,402nd",https://socialblade.com/youtube/channel/UC7kU7zsBB7iQRpo4oYbVH3A,"2,015th",313000.0,--,33.0,"228,634th",66542106.0,6853000.0,159000.0
@justinbieber,https://youtube.com/@justinbieber,Justin Bieber,music,CA,1st,"Jan 15th, 2007",3330.0,10790292.0,636800.0,6th,523rd,https://socialblade.com/youtube/channel/UCIwFjwMjI0y7PDBVEO9-bkQ,23rd,72900000.0,100K,249.0,50th,32308818102.0,323709000.0,7491850.0
@blooporoblox,https://youtube.com/@blooporoblox,Bloopo,games,AU,149th,"Jun 13th, 2023",7000.0,4604609.0,267100.0,667th,"2,790th",https://socialblade.com/youtube/channel/UCFsRGPLEsvvC4rIYyO4TUWg,"1,184th",1920000.0,210K,315.0,"18,380th",908602923.0,138138000.0,3188550.0
@emizickovic,https://youtube.com/@emizickovic,Bridon Production LLC,comedy,FR,24th,"Jul 26th, 2011",7660.0,4062700.0,235650.0,145th,"2,159th",https://socialblade.com/youtube/channel/UCpCLsVt-9LhvDKvEzE7Kw7A,628th,7360000.0,230K,691.0,"3,808th",3036670743.0,121881000.0,2816350.0
@brighter_today,https://youtube.com/@brighter_today,Brighter today,N/A,FI,20th,"Apr 15th, 2023",4660.0,3638120.0,211050.0,--,"4,470th",https://socialblade.com/youtube/channel/UCKw9h2XCqLad1yaHG65N1XQ,"1,183rd",1920000.0,140K,375.0,"15,414th",1037593779.0,109144000.0,2549000.0
@mrdegreeofficial,https://youtube.com/@mrdegreeofficial,Mr DegrEE,people,US,66th,"Jan 31st, 2017",40000.0,41134184.0,2390350.0,19th,40th,https://socialblade.com/youtube/channel/UCeYTfGpNCmVhlxjQxBDrGPA,177th,28500000.0,1.2M,1664.0,113th,24771647872.0,1234000000.0,28650000.0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,https://socialblade.com/youtube/search/search?query=ZZxXGoRaCoEnvyXx&error=not-found,N/A,,N/A,,N/A,,,
@mohanadpc,https://youtube.com/@mohanadpc,MohanadPC,games,CA,278th,"Sep 14th, 2012",10600.0,9566119.0,532650.0,705th,582nd,https://socialblade.com/youtube/channel/UCCTq8szmXv05dk61_7FBWlw,"1,223rd",1560000.0,320K,3288.0,"14,471st",1118395563.0,286984000.0,6641750.0
@vantoan_,https://youtube.com/@vantoan_,Van,music,FR,27th,"Jul 18th, 2022",13000.0,3788562.0,219800.0,328th,"2,625th",https://socialblade.com/youtube/channel/UCNd6r-erSAM_-IjOYn0rVtQ,654th,7120000.0,390K,173.0,"7,375th",1856879468.0,113657000.0,2655150.0
@eystreem,https://youtube.com/@eystreem,EYstreem,games,AU,14th,"Mar 16th, 2012",8330.0,3933978.0,228200.0,103rd,"2,963rd",https://socialblade.com/youtube/channel/UC-g_O9HWb5B0rVDG1hLd5Hw,389th,9720000.0,250K,1843.0,"3,055th",3532045543.0,118019000.0,2761100.0
@sariaalto,https://youtube.com/@sariaalto,Sari Aalto,comedy,FI,16th,"Oct 21st, 2013",1660.0,2261022.0,131150.0,500th,"7,107th",https://socialblade.com/youtube/channel/UCxq3FgeNrsECNh0MUS1M2bg,"1,149th",2200000.0,50K,260.0,"5,866th",2201390944.0,67831000.0,1592600.0
@sciepro,https://youtube.com/@sciepro,SciePro,film,DE,786th,"Dec 30th, 2007",14300.0,8152401.0,472900.0,"1,276th","1,391st",https://socialblade.com/youtube/channel/UCWFHv4Iyw6hXP6HIrb2gzgQ,"1,984th",441000.0,430K,118.0,"89,743rd",254770093.0,244572000.0,5683850.0
@zachking,https://youtube.com/@zachking,Zach King,entertainment,US,52nd,"Oct 14th, 2013",60000.0,40601248.0,2338550.0,62nd,32nd,https://socialblade.com/youtube/channel/UCq8DICunczvLuJJq414110A,151st,31500000.0,1.8M,637.0,451st,12167201327.0,1218000000.0,28250000.0
@sam.fricker,https://youtube.com/@sam.fricker,Sam Fricker,entertainment,AU,53rd,"Aug 16th, 2014",11600.0,5717885.0,331700.0,671st,"2,219th",https://socialblade.com/youtube/channel/UC7Lzxasu-1yxVks_pr1p10g,885th,4840000.0,350K,5742.0,"2,636th",3947105690.0,171537000.0,3984150.0
@alanchikinchow,https://youtube.com/@alanchikinchow,Alan Chikin Chow,comedy,US,24th,"Feb 3rd, 2020",53300.0,38503619.0,2231400.0,2nd,29th,https://socialblade.com/youtube/channel/UC5gxP-2QqIh_09djvlm9Xcg,79th,43100000.0,1.6M,1211.0,35th,38215635410.0,1155000000.0,26850000.0
@youneszarou,https://youtube.com/@youneszarou,Younes Zarou,entertainment,DE,2nd,"May 6th, 2021",10000.0,8418801.0,488400.0,110th,897th,https://socialblade.com/youtube/channel/UClR74BSOFXxMOKtuaaPu91Q,232nd,22500000.0,300K,3131.0,160th,20502528670.0,252564000.0,5844750.0
@jackjohnsonmusic,https://youtube.com/@jackjohnsonmusic,jackjohnsonmusic,music,AF,8th,"Jan 16th, 2008",367.0,451335.0,26200.0,"1,066th","82,310th",https://socialblade.com/youtube/channel/UCGtoY2YzP_nP54-aRK8s7VA,"1,464th",827000.0,11K,124.0,"24,471st",684509082.0,13540000.0,314200.0
@lukedavidson81,https://youtube.com/@lukedavidson81,Luke Davidson,entertainment,CA,13th,"Jan 9th, 2012",13300.0,11717298.0,690000.0,179th,498th,https://socialblade.com/youtube/channel/UCuwJoiGWRxPYStBp0l0WuZw,312th,14500000.0,400K,1232.0,449th,11961089336.0,351519000.0,8179800.0
@glitch,https://youtube.com/@glitch,GLITCH,film,AU,12th,"Jan 13th, 2018",48600.0,5276547.0,306100.0,71st,"2,355th",https://socialblade.com/youtube/channel/UCn_FAXem2-e3HQvmK-mOH4g,364th,10100000.0,1.46M,86.0,"17,299th",945140831.0,158296000.0,3666050.0
@hydraulicpresschannel,https://youtube.com/@hydraulicpresschannel,Hydraulic Press Channel,tech,FI,3rd,"Oct 6th, 2015",3330.0,3692232.0,214200.0,33rd,"2,245th",https://socialblade.com/youtube/channel/UCcMDMoNu66_1Hwi5-MeiQgw,415th,9440000.0,100K,769.0,"1,778th",5135488880.0,110767000.0,2551200.0
@natopshorts,https://youtube.com/@natopshorts,Natop Shorts,games,FR,115th,"Sep 22nd, 2021",29000.0,4936232.0,286350.0,539th,"1,677th",https://socialblade.com/youtube/channel/UCPZJQKRCa8qR42yrbsZPA0A,"1,052nd",3270000.0,870K,367.0,"23,315th",734992452.0,148087000.0,3452150.0
@justinflom,https://youtube.com/@justinflom,Justin Flom,entertainment,US,112th,"Aug 25th, 2006",36600.0,41838478.0,2442750.0,116th,20th,https://socialblade.com/youtube/channel/UCb9A6uotqUiuVCvVp4GMqOg,241st,21700000.0,1.1M,912.0,173rd,19570366306.0,1255000000.0,29100000.0
@tianxincoming,https://youtube.com/@tianxincoming,TianXinComing,N/A,AU,392nd,"Mar 8th, 2015",8000.0,5931528.0,344100.0,--,"1,887th",https://socialblade.com/youtube/channel/UCZVSKDfIXHL6-st4YXGHwCg,"1,640th",701000.0,240K,450.0,"45,116th",412228475.0,177946000.0,4142900.0
@rabbert,https://youtube.com/@rabbert,Rabbert,film,FI,5th,"May 24th, 2011",11600.0,3800630.0,220450.0,94th,"2,782nd",https://socialblade.com/youtube/channel/UCaqi3SRvGTlPptx0ns90UOA,472nd,8950000.0,350K,75.0,"4,273rd",2774352168.0,114019000.0,2655650.0
@himynameispriya,https://youtube.com/@himynameispriya,Priya and Sid,N/A,AU,47th,"May 27th, 2021",18300.0,4648748.0,269650.0,--,"1,926th",https://socialblade.com/youtube/channel/UCsbFefxpne9aYgoQ7baNnRg,843rd,5410000.0,550K,443.0,"6,048th",2176507892.0,139462000.0,3240350.0
@torung,https://youtube.com/@torung,ToRung,comedy,CA,159th,"Oct 18th, 2017",100000.0,49285243.0,2868200.0,40th,26th,https://socialblade.com/youtube/channel/UCXbYlU08sOTBktOtjVsvR6w,294th,18100000.0,3M,254.0,404th,13130437306.0,1479000000.0,34300000.0
@ag_soccerteam,https://youtube.com/@ag_soccerteam,ag_soccer team,entertainment,DE,24th,"Dec 13th, 2021",7660.0,8628536.0,500550.0,537th,873rd,https://socialblade.com/youtube/channel/UCyOUOh_JVpkYPM1JztXoleQ,745th,6230000.0,230K,1191.0,"1,273rd",6465764691.0,258856000.0,6003350.0
@boburnham,https://youtube.com/@boburnham,boburnham,comedy,AF,2nd,"Jul 11th, 2006",334.0,299728.0,17350.0,358th,"64,040th",https://socialblade.com/youtube/channel/UC81hVmI5eEBIt3s3HQpJd_w,"1,001st",3660000.0,10K,35.0,"18,193rd",882487811.0,8992000.0,208650.0
@nickpro,https://youtube.com/@nickpro,Nick Pro,entertainment,CA,6th,"Sep 16th, 2010",36600.0,11492367.0,689200.0,109th,381st,https://socialblade.com/youtube/channel/UChCBHudFoBnsF0O1flPXqiQ,230th,22800000.0,1.1M,723.0,759th,8837643905.0,344771000.0,8020600.0
@toysandcolors,https://youtube.com/@toysandcolors,Toys and Colors,entertainment,US,13th,"Mar 17th, 2016",36600.0,51267379.0,2974950.0,10th,16th,https://socialblade.com/youtube/channel/UCgFXm4TI8htWmCyJ6cVPG_A,42nd,55600000.0,1.1M,1225.0,12th,64251084815.0,1538000000.0,35700000.0
@persianmediagroup,https://youtube.com/@persianmediagroup,Persian Media Group,music,DE,289th,"Feb 7th, 2017",367.0,11125267.0,637950.0,975th,494th,https://socialblade.com/youtube/channel/UCuGnnvoIOfRfkvYVHzTUWYQ,"1,369th",916000.0,11K,5086.0,"14,795th",1049954982.0,333758000.0,7755600.0
@vinrl,https://youtube.com/@vinrl,Vin,comedy,AU,89th,"Oct 15th, 2015",6330.0,5120818.0,297050.0,417th,"1,813th",https://socialblade.com/youtube/channel/UCk8-8rY4q0cV1sOuSbVC_hg,"1,063rd",3090000.0,190K,458.0,"7,027th",1935819557.0,153625000.0,3559700.0
@supersimplesongs,https://youtube.com/@supersimplesongs,Super Simple Songs - Kids Songs,education,CA,2nd,"Sep 8th, 2006",3330.0,13700590.0,796750.0,8th,287th,https://socialblade.com/youtube/channel/UCLsooMJoIpl_7ux2jvdPB-Q,84th,41700000.0,100K,787.0,20th,50495471962.0,411018000.0,9550000.0
@aljazeeraenglish,https://youtube.com/@aljazeeraenglish,Al Jazeera English,news,QA,2nd,"Nov 23rd, 2006",6660.0,3189539.0,185050.0,29th,"3,641st",https://socialblade.com/youtube/channel/UCNye-wNBqNL5ZzHSJj3l8Bg,321st,13500000.0,200K,114485.0,"2,155th",4502135909.0,95686000.0,2230600.0
@aljazeera,https://youtube.com/@aljazeera,AlJazeera Arabic  قناة الجزيرة,news,QA,1st,"Mar 26th, 2007",10000.0,10030817.0,584250.0,20th,496th,https://socialblade.com/youtube/channel/UCfiwzLy-8yKzIbsmZTzxDgw,289th,16800000.0,300K,196692.0,595th,10161639938.0,300925000.0,6960750.0
@nishfire,https://youtube.com/@nishfire,Nishfire,N/A,QA,13th,"Feb 11th, 2010",7330.0,3269188.0,189650.0,--,"3,792nd",https://socialblade.com/youtube/channel/UCU74maQeJfqA5I8rABuyNrA,"1,189th",1870000.0,220K,602.0,"33,138th",529161769.0,98076000.0,2283850.0
N/A,N/A,Sajjad Fazli,sports,IR,9th,"May 5th, 2013",50.0,23752.0,1381.0,"1,550th","399,319th",https://socialblade.com/youtube/channel/UCzjYSapwqiQXvVWo03JLtcg,"2,825th",66700.0,1.5K,56.0,"444,995th",29304047.0,712545.0,16500.0
@eshghharfhalishnemishe,https://youtube.com/@eshghharfhalishnemishe,Eshgh Harf Halish Nemishe عشق حرف حا…,film,IR,1st,"Oct 9th, 2018",67.0,64592.0,3770.5,"1,462nd","186,382nd",https://socialblade.com/youtube/channel/UCju9n9eAX7edKKF7ATuD_aA,"2,202nd",158000.0,2K,1201.0,"205,939th",75627138.0,1938000.0,44950.0
@kimpro828,https://youtube.com/@kimpro828,김프로KIMPRO,people,KR,4th,"Nov 11th, 2017",86600.0,64609030.0,3770500.0,7th,14th,https://socialblade.com/youtube/channel/UCiVs2pnGW5mLIc1jS2nxhjg,101st,39600000.0,2.6M,3086.0,36th,38294511677.0,1938000000.0,45000000.0
@alarabytv_news,https://youtube.com/@alarabytv_news,العربي - أخبار,news,QA,5th,"Apr 3rd, 2016",3000.0,3021797.0,175300.0,100th,"3,925th",https://socialblade.com/youtube/channel/UC65i3Fyq91uiUkIS0i5GLNQ,699th,6640000.0,90K,135925.0,"4,037th",2899622760.0,90654000.0,2123750.0
N/A,N/A,ali javid,news,IR,7th,"Nov 6th, 2013",47.0,22026.0,1275.0,"1,657th","418,126th",https://socialblade.com/youtube/channel/UCoqCvoqnnG7X0OLDgrD52iQ,"2,804th",68400.0,1.4K,6231.0,"344,051st",40546991.0,660766.0,15350.0
@gh.s,https://youtube.com/@gh.s,GH'S,games,KR,11th,"Jul 7th, 2020",33300.0,26860448.0,1541650.0,28th,69th,https://socialblade.com/youtube/channel/UCdrBnBNLsN4_cH32HWbr9qg,247th,21100000.0,1M,832.0,281st,15912709385.0,805813000.0,18700000.0
@lionfield,https://youtube.com/@lionfield,Lionfield,entertainment,IT,8th,"Mar 25th, 2020",15300.0,14272290.0,848700.0,392nd,322nd,https://socialblade.com/youtube/channel/UCHwpDpLoyJgtFXoAaaSut4Q,580th,7880000.0,460K,1278.0,676th,9458454195.0,428169000.0,9950000.0
@beinsports,https://youtube.com/@beinsports,beIN SPORTS,sports,QA,3rd,"Feb 21st, 2014",6660.0,2969848.0,172300.0,23rd,"3,972nd",https://socialblade.com/youtube/channel/UCJUCcJUeh0Cz2xyKwkw5Q1w,339th,11700000.0,200K,5299.0,"12,714th",1205558877.0,89095000.0,2071600.0
N/A,N/A,persianmusic,people,IR,37th,"Apr 2nd, 2012",37.0,18260.0,1062.5,"3,583rd","460,781st",https://socialblade.com/youtube/channel/UCUHOLwKAGKzcpCXKz71oV-g,"8,075th",15400.0,1.1K,104.0,"903,037th",11415901.0,547782.0,12700.0
@smitizen7618,https://youtube.com/@smitizen7618,Smitizen,people,CN,21st,"Mar 22nd, 2021",1230.0,1608640.0,93350.0,926th,"10,102nd",https://socialblade.com/youtube/channel/UCAvel0A1XxZMg_yURZJXgPQ,"1,350th",937000.0,37K,500.0,"16,699th",954577219.0,48259000.0,1115850.0
@pandaboi,https://youtube.com/@pandaboi,PANDA BOI,games,IT,1st,"Dec 5th, 2020",380000.0,18781729.0,1114100.0,5th,264th,https://socialblade.com/youtube/channel/UC0Wju2yvRlfwqraLlz5152Q,66th,50300000.0,11.4M,1097.0,121st,23989501633.0,563452000.0,13050000.0
@khabylame,https://youtube.com/@khabylame,Khaby. Lame,people,IT,7th,"Apr 3rd, 2016",19000.0,7825161.0,453950.0,217th,988th,https://socialblade.com/youtube/channel/UC86suRFnqiw8zN6LIYxddYQ,524th,8460000.0,570K,219.0,"4,797th",2585193715.0,234755000.0,5470450.0
@crazygreapa,https://youtube.com/@crazygreapa,CRAZY GREAPA,entertainment,KR,16th,"Oct 23rd, 2017",20000.0,19130830.0,1115300.0,162nd,139th,https://socialblade.com/youtube/channel/UCNQAoLEv87L7NgUp4We3HIg,294th,16300000.0,600K,1077.0,385th,13345614834.0,573925000.0,13350000.0
@lingoyt,https://youtube.com/@lingoyt,Lingo,games,LU,2nd,"Aug 8th, 2022",4760.0,337376.0,19550.0,"1,225th","53,309th",https://socialblade.com/youtube/channel/UCGPl0YTqVWv3Jf9uSgwwgFA,"1,774th",544000.0,143K,345.0,"466,094th",28412106.0,10121000.0,234850.0
@aljazeeramubasher,https://youtube.com/@aljazeeramubasher,Al Jazeera Mubasher قناة الجزيرة …,news,QA,4th,"Jul 5th, 2009",5000.0,2948989.0,171050.0,87th,"4,651st",https://socialblade.com/youtube/channel/UCCv1Pd24oPErw5S7zJWltnQ,670th,6940000.0,150K,75880.0,"4,866th",2525719300.0,88470000.0,2070750.0
N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,N/A,N/A,https://socialblade.com/youtube/search/search?query=ZZq0MAL9zOUoHkN6uJKbTYag&error=not-found,N/A,,N/A,,N/A,,,
@crotonmegahit,https://youtube.com/@crotonmegahit,Croton MEGA HIT 克頓傳媒 史詩傑作,entertainment,CN,8th,"Apr 6th, 2016",667.0,595710.0,34600.0,894th,"30,085th",https://socialblade.com/youtube/channel/UCPIRD4yr1hlAEovBCSNlAKg,"1,114th",2540000.0,20K,3067.0,"5,821st",2203632837.0,17871000.0,414700.0
@booniebearsofficialchines,https://youtube.com/@booniebearsofficialchines,熊出没 Boonie Bears,film,CN,11th,"Mar 9th, 2016",1330.0,595153.0,34550.0,549th,"32,046th",https://socialblade.com/youtube/channel/UCexhmwhQ2zmBDt2Q6qM3hdg,"1,192nd",1800000.0,40K,2384.0,"18,632nd",870042600.0,17855000.0,414300.0
@luxplanes,https://youtube.com/@luxplanes,LuxPlanes,entertainment,LU,3rd,"Jun 23rd, 2019",334.0,281426.0,16300.0,"1,537th","61,011th",https://socialblade.com/youtube/channel/UChQc-Y6wPyfA5YCPHoNa-qw,"1,798th",514000.0,10K,419.0,"42,884th",403236887.0,8443000.0,195900.0
@hybelabels,https://youtube.com/@hybelabels,HYBE LABELS,music,KR,3rd,"Jun 4th, 2008",10000.0,19636306.0,1117000.0,5th,146th,https://socialblade.com/youtube/channel/UC3IZKseVpdzPSBaWxBxundA,22nd,74800000.0,300K,1809.0,45th,33951343525.0,589089000.0,13650000.0
@hayataku5348,https://youtube.com/@hayataku5348,HAYATAKU はやたく,people,JP,9th,"Feb 23rd, 2022",33300.0,35237397.0,2020250.0,109th,50th,https://socialblade.com/youtube/channel/UC4ROE0kBZ983K5vLwEbkKsQ,332nd,12600000.0,1M,1937.0,498th,11541321749.0,1057000000.0,24550000.0
@thequinettos,https://youtube.com/@thequinettos,The Quinetto's,people,IT,4th,"Feb 28th, 2021",6660.0,7326924.0,425050.0,116th,"1,152nd",https://socialblade.com/youtube/channel/UCfZGcP5hn4oIbLb8YZ-e3yw,339th,11700000.0,200K,1600.0,982nd,7503414439.0,219808000.0,5100050.0
@issei0806,https://youtube.com/@issei0806,ISSEI / いっせい,comedy,JP,4th,"Jul 23rd, 2014",50000.0,48276992.0,2814750.0,15th,25th,https://socialblade.com/youtube/channel/UC6QZ_ss3i_8qLV_RczPZBkw,181st,27900000.0,1.5M,2671.0,91st,26441640051.0,1448000000.0,33650000.0
